Name,CASRN_DTXSID,Identifier,SMILES_DTXSID,SMILES,MolecularFormula,MonoisotopicMass,InChI,InChIKey,DTXCID_MSready,EXPOCAST_MEDIAN_EXPOSURE_PREDICTION_MGperKG_BWperDAY,DATA_SOURCES,TOXCAST_PERCENT_ACTIVE,NUMBER_OF_PUBMED_ARTICLES,PUBCHEM_DATA_SOURCES,CPDAT_COUNT,KEMIMARKET,MASSBANKREF,NORMANPRI,STOFFIDENT,TOXCAST
[3-(Benzyloxy)pyridin-2-yl]methanol--hydrogen chloride (1/1),94454-56-5,DTXSID40759106,Cl.OCC1=C(OCC2=CC=CC=C2)C=CC=N1,OCC1=C(OCC2=CC=CC=C2)C=CC=N1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c15-9-12-13(7-4-8-14-12)16-10-11-5-2-1-3-6-11/h1-8,15H,9-10H2",PGCMORSSVVBCQR-UHFFFAOYSA-N,DTXCID80479851,-,1,-,-,5,-,-,-,-,-,-
[3-(Benzyloxy)pyridin-2-yl]methanol,6059-29-6,DTXSID80529062,OCC1=C(OCC2=CC=CC=C2)C=CC=N1,OCC1=C(OCC2=CC=CC=C2)C=CC=N1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c15-9-12-13(7-4-8-14-12)16-10-11-5-2-1-3-6-11/h1-8,15H,9-10H2",PGCMORSSVVBCQR-UHFFFAOYSA-N,DTXCID80479851,-,2,-,-,16,-,-,-,-,-,-
Ethyl 2-(1H-pyrrol-1-yl)benzoate,78540-08-6,DTXSID60506432,CCOC(=O)C1=CC=CC=C1N1C=CC=C1,CCOC(=O)C1=CC=CC=C1N1C=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-2-16-13(15)11-7-3-4-8-12(11)14-9-5-6-10-14/h3-10H,2H2,1H3",PJRVHTKUFNCDJR-UHFFFAOYSA-N,DTXCID90457241,-,1,-,-,25,-,-,-,-,-,-
N-[4-(5-methylfuran-2-yl)phenyl]acetamide,400750-88-1,DTXSID10400496,CC(=O)NC1=CC=C(C=C1)C1=CC=C(C)O1,CC(=O)NC1=CC=C(C=C1)C1=CC=C(C)O1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-9-3-8-13(16-9)11-4-6-12(7-5-11)14-10(2)15/h3-8H,1-2H3,(H,14,15)",PLSUIKCRJUAWAV-UHFFFAOYSA-N,DTXCID50351352,-,1,-,-,21,-,-,-,-,-,-
"2,3,4,9-tetrahydro-1H-carbazole-8-carboxylic acid",65764-56-9,DTXSID30366262,OC(=O)C1=CC=CC2=C1NC1=C2CCCC1,OC(=O)C1=CC=CC2=C1NC1=C2CCCC1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c15-13(16)10-6-3-5-9-8-4-1-2-7-11(8)14-12(9)10/h3,5-6,14H,1-2,4,7H2,(H,15,16)",POBJTDRFZSKTBC-UHFFFAOYSA-N,DTXCID40317301,-,2,-,-,44,-,-,-,-,-,-
Methyl 4-phenylpyridine-1(4H)-carboxylate,54732-54-6,DTXSID80609570,COC(=O)N1C=CC(C=C1)C1=CC=CC=C1,COC(=O)N1C=CC(C=C1)C1=CC=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-16-13(15)14-9-7-12(8-10-14)11-5-3-2-4-6-11/h2-10,12H,1H3",PSSBLEXXDBCDTC-UHFFFAOYSA-N,DTXCID10560327,-,1,-,-,7,-,-,-,-,-,-
"3-methyl-1,2,3,4-tetrahydrocyclopenta[b]indole-2-carboxylic acid",16077-16-0,DTXSID70309794,CC1C(CC2=C1NC1=CC=CC=C21)C(O)=O,CC1C(CC2=C1NC1=CC=CC=C21)C(O)=O,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-7-9(13(15)16)6-10-8-4-2-3-5-11(8)14-12(7)10/h2-5,7,9,14H,6H2,1H3,(H,15,16)",PURWTPKEGVGRRB-UHFFFAOYSA-N,DTXCID60956857,-,2,-,-,8,-,-,-,-,-,-
"2H-Pyrano[3,2-g]quinolin-2-one, 6,7,8,9-tetrahydro-4-methyl-",62669-73-2,DTXSID0069620,CC1=CC(=O)OC2=CC3=C(CCCN3)C=C12,CC1=CC(=O)OC2=CC3=C(CCCN3)C=C12,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-8-5-13(15)16-12-7-11-9(6-10(8)12)3-2-4-14-11/h5-7,14H,2-4H2,1H3",PZTQNUMZYIQRGY-UHFFFAOYSA-N,DTXCID5043473,-,7,-,-,34,-,-,-,-,-,-
Ethyl 1-cyano-2-phenylcyclopropane-1-carboxylate,10432-72-1,DTXSID70502248,CCOC(=O)C1(CC1C1=CC=CC=C1)C#N,CCOC(=O)C1(CC1C1=CC=CC=C1)C#N,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-2-16-12(15)13(9-14)8-11(13)10-6-4-3-5-7-10/h3-7,11H,2,8H2,1H3",PZZJUQPBXBMSAX-UHFFFAOYSA-N,DTXCID80970196,-,1,-,-,8,-,-,-,-,-,-
Methyl 2-phenylpyridine-1(2H)-carboxylate,54732-59-1,DTXSID90497283,COC(=O)N1C=CC=CC1C1=CC=CC=C1,COC(=O)N1C=CC=CC1C1=CC=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-16-13(15)14-10-6-5-9-12(14)11-7-3-2-4-8-11/h2-10,12H,1H3",QBTVHSUVYLRWSE-UHFFFAOYSA-N,DTXCID70968921,-,1,-,-,5,-,-,-,-,-,-
"2,3,4,9-Tetrahydro-1H-carbazole-1-carboxylic acid",42497-46-1,DTXSID10587918,OC(=O)C1CCCC2=C1NC1=CC=CC=C21,OC(=O)C1CCCC2=C1NC1=CC=CC=C21,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c15-13(16)10-6-3-5-9-8-4-1-2-7-11(8)14-12(9)10/h1-2,4,7,10,14H,3,5-6H2,(H,15,16)",QFLIXPBSNSYURJ-UHFFFAOYSA-N,DTXCID80950655,-,1,-,-,25,-,-,-,-,-,-
"3-Biphenylol, 4-amino-4'-methoxy-",63040-24-4,DTXSID50212338,COC1=CC=C(C=C1)C1=CC(O)=C(N)C=C1,COC1=CC=C(C=C1)C1=CC(O)=C(N)C=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-16-11-5-2-9(3-6-11)10-4-7-12(14)13(15)8-10/h2-8,15H,14H2,1H3",QHBSMUCJGFWNMV-UHFFFAOYSA-N,DTXCID50134829,-,3,-,-,13,-,-,-,-,-,-
Ethyl 3-(3-cyanophenyl)-2-methylprop-2-enoate,288309-15-9,DTXSID30695044,CCOC(=O)C(C)=CC1=CC(=CC=C1)C#N,CCOC(=O)C(C)=CC1=CC(=CC=C1)C#N,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-3-16-13(15)10(2)7-11-5-4-6-12(8-11)9-14/h4-8H,3H2,1-2H3",QJDAMUGGTNWDHJ-UHFFFAOYSA-N,DTXCID00645793,-,1,-,-,8,-,-,-,-,-,-
ethyl 2-methylquinoline-4-carboxylate,7120-26-5,DTXSID40360079,CCOC(=O)C1=CC(C)=NC2=CC=CC=C12,CCOC(=O)C1=CC(C)=NC2=CC=CC=C12,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-3-16-13(15)11-8-9(2)14-12-7-5-4-6-10(11)12/h4-8H,3H2,1-2H3",QLDHESIQYKWVIL-UHFFFAOYSA-N,DTXCID30311131,-,1,-,-,31,-,-,-,-,-,-
"1(2H)-Pyridinecarboxylic acid, 3-methyl-, phenyl ester",113118-69-7,DTXSID00453875,CC1=CC=CN(C1)C(=O)OC1=CC=CC=C1,CC1=CC=CN(C1)C(=O)OC1=CC=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-11-6-5-9-14(10-11)13(15)16-12-7-3-2-4-8-12/h2-9H,10H2,1H3",QQEUPKQEEYQNGB-UHFFFAOYSA-N,DTXCID90404694,-,1,-,-,9,-,-,-,-,-,-
"2-(Dimethylamino)-3-methylnaphthalene-1,4-dione",118290-21-4,DTXSID00567582,CN(C)C1=C(C)C(=O)C2=CC=CC=C2C1=O,CN(C)C1=C(C)C(=O)C2=CC=CC=C2C1=O,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-8-11(14(2)3)13(16)10-7-5-4-6-9(10)12(8)15/h4-7H,1-3H3",QRKOIDKGPWEQGG-UHFFFAOYSA-N,DTXCID40518356,-,1,-,-,5,-,-,-,-,-,-
3-(4-Methoxyanilino)phenol,58273-38-4,DTXSID40574654,COC1=CC=C(NC2=CC(O)=CC=C2)C=C1,COC1=CC=C(NC2=CC(O)=CC=C2)C=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-16-13-7-5-10(6-8-13)14-11-3-2-4-12(15)9-11/h2-9,14-15H,1H3",QURGRYZJKCDXKY-UHFFFAOYSA-N,DTXCID60525426,-,1,-,-,11,-,-,-,-,-,-
"6-methoxy-2-methyl-1-oxo-1,2,3,4-tetrahydronaphthalene-2-carbonitrile",74039-98-8,DTXSID90302525,COC1=CC2=C(C=C1)C(=O)C(C)(CC2)C#N,COC1=CC=C2C(CCC(C)(C#N)C2=O)=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-13(8-14)6-5-9-7-10(16-2)3-4-11(9)12(13)15/h3-4,7H,5-6H2,1-2H3",QZPFTYMMXQGPHQ-UHFFFAOYSA-N,DTXCID40954811,-,2,-,-,17,-,-,-,-,-,-
N-[2-(5-methylfuran-2-yl)phenyl]acetamide,400748-17-6,DTXSID10349432,CC(=O)NC1=CC=CC=C1C1=CC=C(C)O1,CC(=O)NC1=CC=CC=C1C1=CC=C(C)O1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-9-7-8-13(16-9)11-5-3-4-6-12(11)14-10(2)15/h3-8H,1-2H3,(H,14,15)",REEIYYVUURDSNG-UHFFFAOYSA-N,DTXCID50300502,-,2,-,-,30,-,-,-,-,-,-
"Carbamic acid, methyl-, 2-methyl-1-naphthyl ester",33779-66-7,DTXSID70187438,CNC(=O)OC1=C(C)C=CC2=CC=CC=C12,CNC(=O)OC1=C(C)C=CC2=CC=CC=C12,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-9-7-8-10-5-3-4-6-11(10)12(9)16-13(15)14-2/h3-8H,1-2H3,(H,14,15)",RHCIRZIJAGGYTD-UHFFFAOYSA-N,DTXCID80109929,-,3,-,-,16,-,-,-,-,-,-
1-{2-[(Oxiran-2-yl)methoxy]phenyl}-1H-pyrrole,55050-91-4,DTXSID10548488,C(OC1=CC=CC=C1N1C=CC=C1)C1CO1,C(OC1=CC=CC=C1N1C=CC=C1)C1CO1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-2-6-13(16-10-11-9-15-11)12(5-1)14-7-3-4-8-14/h1-8,11H,9-10H2",RHXISQQDPMQSEB-UHFFFAOYSA-N,DTXCID50940740,-,1,-,-,7,-,-,-,-,-,-
2-[(4-Hydroxyanilino)methyl]phenol,13174-45-3,DTXSID40608504,OC1=CC=C(NCC2=CC=CC=C2O)C=C1,OC1=CC=C(NCC2=CC=CC=C2O)C=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c15-12-7-5-11(6-8-12)14-9-10-3-1-2-4-13(10)16/h1-8,14-16H,9H2",RJNVDTFWDASUSS-UHFFFAOYSA-N,DTXCID60559261,-,1,-,-,12,-,-,-,-,-,-
N-(7-methoxynaphthalen-1-yl)acetamide,93189-18-5,DTXSID00466147,COC1=CC2=C(C=CC=C2NC(C)=O)C=C1,COC1=CC2=C(C=CC=C2NC(C)=O)C=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-9(15)14-13-5-3-4-10-6-7-11(16-2)8-12(10)13/h3-8H,1-2H3,(H,14,15)",ROIBKRTYRRRTPJ-UHFFFAOYSA-N,DTXCID60416966,-,1,-,-,27,-,-,-,-,-,-
"Spiro(cyclopropane-1,2'(2H)-indol)-3'(1'H)-one, 1'-acetyl-5'-methyl-",64054-05-3,DTXSID30214198,CC(=O)N1C2=C(C=C(C)C=C2)C(=O)C11CC1,CC(=O)N1C2=C(C=C(C)C=C2)C(=O)C11CC1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-8-3-4-11-10(7-8)12(16)13(5-6-13)14(11)9(2)15/h3-4,7H,5-6H2,1-2H3",RQIQHVDVQVEIIE-UHFFFAOYSA-N,DTXCID30136689,-,3,-,-,11,-,-,-,-,-,-
5-Phenylpyrrole-2-propionic acid,79720-70-0,DTXSID30229848,OC(=O)CCC1=CC=C(N1)C1=CC=CC=C1,OC(=O)CCC1=CC=C(N1)C1=CC=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c15-13(16)9-7-11-6-8-12(14-11)10-4-2-1-3-5-10/h1-6,8,14H,7,9H2,(H,15,16)",RSKVDNXGAFVGIU-UHFFFAOYSA-N,DTXCID80152339,-,9,-,1,62,-,-,-,-,-,-
N-Naphthalen-2-yl-L-alanine,62544-91-6,DTXSID00595103,C[C@H](NC1=CC2=CC=CC=C2C=C1)C(O)=O,CC(NC1=CC=C2C=CC=CC2=C1)C(O)=O,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-9(13(15)16)14-12-7-6-10-4-2-3-5-11(10)8-12/h2-9,14H,1H3,(H,15,16)",RWLSBXBFZHDHHX-UHFFFAOYSA-N,DTXCID30863322,-,4,-,7,11,-,-,-,-,-,-
N-Naphthalen-2-ylalanine,93222-39-0,DTXSID80561402,CC(NC1=CC2=CC=CC=C2C=C1)C(O)=O,CC(NC1=CC=C2C=CC=CC2=C1)C(O)=O,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-9(13(15)16)14-12-7-6-10-4-2-3-5-11(10)8-12/h2-9,14H,1H3,(H,15,16)",RWLSBXBFZHDHHX-UHFFFAOYSA-N,DTXCID30863322,-,1,-,-,14,-,-,-,-,-,-
Ethyl 1H-1-benzazepine-1-carboxylate,64056-54-8,DTXSID60803039,CCOC(=O)N1C=CC=CC2=CC=CC=C12,CCOC(=O)N1C=CC=CC2=CC=CC=C12,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-2-16-13(15)14-10-6-5-8-11-7-3-4-9-12(11)14/h3-10H,2H2,1H3",SASDLZGQUMHCTR-UHFFFAOYSA-N,DTXCID60753782,-,1,-,-,5,-,-,-,-,-,-
"1H,3H-Oxazolo[3,4-a]indol-1-one, 3-(1-methylethyl)-",820964-07-6,DTXSID80463013,CC(C)C1OC(=O)C2=CC3=CC=CC=C3N12,CC(C)C1OC(=O)C2=CC3=CC=CC=C3N12,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-8(2)12-14-10-6-4-3-5-9(10)7-11(14)13(15)16-12/h3-8,12H,1-2H3",SLFZTKRWWASBCC-UHFFFAOYSA-N,DTXCID501005238,-,1,-,-,9,-,-,-,-,-,-
"2-(Pent-1-en-1-yl)-1H-isoindole-1,3(2H)-dione",95268-27-2,DTXSID40759449,CCCC=CN1C(=O)C2=CC=CC=C2C1=O,CCCC=CN1C(=O)C2=CC=CC=C2C1=O,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-2-3-6-9-14-12(15)10-7-4-5-8-11(10)13(14)16/h4-9H,2-3H2,1H3",SLOFANMNMOSQEJ-UHFFFAOYSA-N,DTXCID00710192,-,1,-,-,5,-,-,-,-,-,-
"1-(2,6-Dimethylphenyl)-3-methyl-1H-pyrrole-2,5-dione",117659-65-1,DTXSID40559249,CC1=CC(=O)N(C1=O)C1=C(C)C=CC=C1C,CC1=CC(=O)N(C1=O)C1=C(C)C=CC=C1C,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-8-5-4-6-9(2)12(8)14-11(15)7-10(3)13(14)16/h4-7H,1-3H3",SLRSOTGOGNYGPW-UHFFFAOYSA-N,DTXCID10510029,-,1,-,-,8,-,-,-,-,-,-
"[5-(Pyridin-3-yl)-1,3-phenylene]dimethanol",139054-27-6,DTXSID60566935,OCC1=CC(=CC(CO)=C1)C1=CN=CC=C1,OCC1=CC(=CC(CO)=C1)C1=CN=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c15-8-10-4-11(9-16)6-13(5-10)12-2-1-3-14-7-12/h1-7,15-16H,8-9H2",SPIFWZNIEYGUCG-UHFFFAOYSA-N,DTXCID00517709,-,1,-,-,7,-,-,-,-,-,-
Benzyl pyridine-1(2H)-carboxylate,79328-85-1,DTXSID10450916,O=C(OCC1=CC=CC=C1)N1CC=CC=C1,O=C(OCC1=CC=CC=C1)N1CC=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c15-13(14-9-5-2-6-10-14)16-11-12-7-3-1-4-8-12/h1-9H,10-11H2",SQNJWNSQFKPEND-UHFFFAOYSA-N,DTXCID60401736,-,2,-,-,26,-,-,-,-,-,-
"5,7-Dimethyl-4,9-dihydropyrano[3,4-b]indol-1(3H)-one",112585-29-2,DTXSID20553164,CC1=CC(C)=C2C3=C(NC2=C1)C(=O)OCC3,CC1=CC(C)=C2C3=C(NC2=C1)C(=O)OCC3,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-7-5-8(2)11-9-3-4-16-13(15)12(9)14-10(11)6-7/h5-6,14H,3-4H2,1-2H3",SRVBUHJOWQEONX-UHFFFAOYSA-N,DTXCID20503947,-,1,-,-,5,-,-,-,-,-,-
2-{2-[(Oxiran-2-yl)methoxy]phenyl}-1H-pyrrole,74303-04-1,DTXSID70548489,C(OC1=CC=CC=C1C1=CC=CN1)C1CO1,C(OC1=CC=CC=C1C1=CC=CN1)C1CO1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-2-6-13(16-9-10-8-15-10)11(4-1)12-5-3-7-14-12/h1-7,10,14H,8-9H2",SSABLTSPOQCSNJ-UHFFFAOYSA-N,DTXCID10940741,-,1,-,-,8,-,-,-,-,-,-
3-Phenyl-2-(1-pyrrolyl)propanoic acid,NOCAS_874408,DTXSID80874408,OC(=O)C(CC1=CC=CC=C1)N1C=CC=C1,OC(=O)C(CC1=CC=CC=C1)N1C=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c15-13(16)12(14-8-4-5-9-14)10-11-6-2-1-3-7-11/h1-9,12H,10H2,(H,15,16)",SSUGRWDGXQIOME-UHFFFAOYSA-N,DTXCID301012534,-,2,-,-,-,-,-,-,-,-,-
"2-(2,4-dimethoxyphenyl)pyridine",98061-24-6,DTXSID60445731,COC1=CC(OC)=C(C=C1)C1=CC=CC=N1,COC1=CC(OC)=C(C=C1)C1=CC=CC=N1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-15-10-6-7-11(13(9-10)16-2)12-5-3-4-8-14-12/h3-9H,1-2H3",SUCRXPISVHPSRD-UHFFFAOYSA-N,DTXCID60396552,-,1,-,-,15,-,-,-,-,-,-
Methyl 5-[methyl(phenyl)amino]pent-2-en-4-ynoate,139007-95-7,DTXSID50769372,COC(=O)C=CC#CN(C)C1=CC=CC=C1,COC(=O)C=CC#CN(C)C1=CC=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-14(12-8-4-3-5-9-12)11-7-6-10-13(15)16-2/h3-6,8-10H,1-2H3",SWJKTKAOIISMSV-UHFFFAOYSA-N,DTXCID00720115,-,1,-,-,4,-,-,-,-,-,-
"5,6-Dimethoxy-3,4-dihydronaphthalene-1-carbonitrile",89047-59-6,DTXSID70543237,COC1=C(OC)C2=C(C=C1)C(=CCC2)C#N,COC1=C(OC)C2=C(C=C1)C(=CCC2)C#N,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-15-12-7-6-10-9(8-14)4-3-5-11(10)13(12)16-2/h4,6-7H,3,5H2,1-2H3",SWLVALWGWYQJHS-UHFFFAOYSA-N,DTXCID60494022,-,1,-,-,14,-,-,-,-,-,-
"1-(2-Phenylethenyl)piperidine-2,6-dione",919083-00-4,DTXSID30844575,O=C1CCCC(=O)N1C=CC1=CC=CC=C1,O=C1CCCC(=O)N1C=CC1=CC=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c15-12-7-4-8-13(16)14(12)10-9-11-5-2-1-3-6-11/h1-3,5-6,9-10H,4,7-8H2",TWJUPANWQABOOO-UHFFFAOYSA-N,DTXCID90795317,-,1,-,-,3,-,-,-,-,-,-
"1-(3-Hydroxyphenyl)-2,6-dimethylpyridin-4(1H)-one--hydrogen chloride (1/1)",821789-67-7,DTXSID60740576,Cl.CC1=CC(=O)C=C(C)N1C1=CC(O)=CC=C1,CC1=CC(=O)C=C(C)N1C1=CC(O)=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-9-6-13(16)7-10(2)14(9)11-4-3-5-12(15)8-11/h3-8,15H,1-2H3",TYARIDJPUOKTAB-UHFFFAOYSA-N,DTXCID90356942,-,1,-,-,6,-,-,-,-,-,-
"1-(3-hydroxyphenyl)-2,6-dimethylpyridin-4(1H)-one",823176-21-2,DTXSID70406090,CC1=CC(=O)C=C(C)N1C1=CC(O)=CC=C1,CC1=CC(=O)C=C(C)N1C1=CC(O)=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-9-6-13(16)7-10(2)14(9)11-4-3-5-12(15)8-11/h3-8,15H,1-2H3",TYARIDJPUOKTAB-UHFFFAOYSA-N,DTXCID90356942,-,1,-,-,26,-,-,-,-,-,-
"2-Propenoic acid, 2-cyano-3-(4-ethylphenyl)-, methyl ester",189197-39-5,DTXSID30407780,CCC1=CC=C(C=C(C#N)C(=O)OC)C=C1,CCC1=CC=C(C=C(C#N)C(=O)OC)C=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-3-10-4-6-11(7-5-10)8-12(9-14)13(15)16-2/h4-8H,3H2,1-2H3",TYCDSKWWJJPMNG-UHFFFAOYSA-N,DTXCID80358632,-,1,-,-,10,-,-,-,-,-,-
Methyl 3-methyl-5-phenyl-1H-pyrrole-2-carboxylate,89649-58-1,DTXSID40520550,COC(=O)C1=C(C)C=C(N1)C1=CC=CC=C1,COC(=O)C1=C(C)C=C(N1)C1=CC=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-9-8-11(10-6-4-3-5-7-10)14-12(9)13(15)16-2/h3-8,14H,1-2H3",TZMRXCVJUDIOJR-UHFFFAOYSA-N,DTXCID40471356,-,1,-,-,8,-,-,-,-,-,-
"1H-Pyrrole-2-carboxylic acid, 4-methyl-, phenylmethyl ester",62786-72-5,DTXSID70473146,CC1=CNC(=C1)C(=O)OCC1=CC=CC=C1,CC1=CNC(=C1)C(=O)OCC1=CC=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-10-7-12(14-8-10)13(15)16-9-11-5-3-2-4-6-11/h2-8,14H,9H2,1H3",UBGVXSDZCGLHEG-UHFFFAOYSA-N,DTXCID30423960,-,2,-,-,12,-,-,-,-,-,-
"(3S,7aR)-7a-Methyl-3-phenyl-2,3-dihydropyrrolo[2,1-b][1,3]oxazol-5(7aH)-one",143140-06-1,DTXSID50428114,C[C@]12OC[C@@H](N1C(=O)C=C2)C1=CC=CC=C1,CC12OCC(N1C(=O)C=C2)C1=CC=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-13-8-7-12(15)14(13)11(9-16-13)10-5-3-2-4-6-10/h2-8,11H,9H2,1H3",UFQSRYWJCHFOQX-UHFFFAOYSA-N,DTXCID60835991,-,2,-,-,24,-,-,-,-,-,-
"(3R-cis)-(-)-2,3-Dihydro-7a-methyl-3-phenylpyrrolo[2,1-b]oxazol-5(7aH)-one",302911-95-1,DTXSID60369923,C[C@@]12OC[C@H](N1C(=O)C=C2)C1=CC=CC=C1,CC12OCC(N1C(=O)C=C2)C1=CC=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-13-8-7-12(15)14(13)11(9-16-13)10-5-3-2-4-6-10/h2-8,11H,9H2,1H3",UFQSRYWJCHFOQX-UHFFFAOYSA-N,DTXCID60835991,-,2,-,-,15,-,-,-,-,-,-
"Methyl 5,6-dihydro-4H-pyrrolo[3,2,1-ij]quinoline-1-carboxylate",106202-39-5,DTXSID90547030,COC(=O)C1=CN2CCCC3=C2C1=CC=C3,COC(=O)C1=CN2CCCC3=C2C1=CC=C3,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-16-13(15)11-8-14-7-3-5-9-4-2-6-10(11)12(9)14/h2,4,6,8H,3,5,7H2,1H3",UHXYXGAGZRDGPY-UHFFFAOYSA-N,DTXCID40497814,-,1,-,-,12,-,-,-,-,-,-
"6-Methoxy-1,2,3,9-tetrahydro-4H-carbazol-4-one",35556-81-1,DTXSID40570116,COC1=CC2=C(NC3=C2C(=O)CCC3)C=C1,COC1=CC2=C(NC3=C2C(=O)CCC3)C=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-16-8-5-6-10-9(7-8)13-11(14-10)3-2-4-12(13)15/h5-7,14H,2-4H2,1H3",UIONPYATGROVHA-UHFFFAOYSA-N,DTXCID90520888,-,1,-,-,18,-,-,-,-,-,-
"1H-Pyrrole-2-carboxylic acid, 5-methyl-, phenylmethyl ester",87462-15-5,DTXSID20465793,CC1=CC=C(N1)C(=O)OCC1=CC=CC=C1,CC1=CC=C(N1)C(=O)OCC1=CC=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-10-7-8-12(14-10)13(15)16-9-11-5-3-2-4-6-11/h2-8,14H,9H2,1H3",UKGJEKZJKJEAOT-UHFFFAOYSA-N,DTXCID50416612,-,1,-,-,9,-,-,-,-,-,-
5-METHOXY-2-PHENOXYANILINE,76838-72-7,DTXSID10429440,COC1=CC(N)=C(OC2=CC=CC=C2)C=C1,COC1=CC(N)=C(OC2=CC=CC=C2)C=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-15-11-7-8-13(12(14)9-11)16-10-5-3-2-4-6-10/h2-9H,14H2,1H3",UOGZDMKXQVZVGO-UHFFFAOYSA-N,DTXCID60380274,-,1,-,-,24,-,-,-,-,-,-
5-(2-Methoxy-5-methylphenyl)pyridin-3-ol,1261931-71-8,DTXSID30682772,COC1=C(C=C(C)C=C1)C1=CC(O)=CN=C1,COC1=C(C=C(C)C=C1)C1=CC(O)=CN=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-9-3-4-13(16-2)12(5-9)10-6-11(15)8-14-7-10/h3-8,15H,1-2H3",USJLVVIGVWHORQ-UHFFFAOYSA-N,DTXCID70633521,-,1,-,-,9,-,-,-,-,-,-
(5-(Benzyloxy)pyridin-2-yl)methanol,59781-11-2,DTXSID20471354,OCC1=NC=C(OCC2=CC=CC=C2)C=C1,OCC1=NC=C(OCC2=CC=CC=C2)C=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c15-9-12-6-7-13(8-14-12)16-10-11-4-2-1-3-5-11/h1-8,15H,9-10H2",UTGLFQHWXNTFEV-UHFFFAOYSA-N,DTXCID30422170,-,1,-,-,25,-,-,-,-,-,-
"1-(3-hydroxyphenyl)-2,5-dimethylpyrrole-3-carbaldehyde",878424-24-9,DTXSID50390342,CC1=CC(C=O)=C(C)N1C1=CC(O)=CC=C1,CC1=CC(C=O)=C(C)N1C1=CC(O)=CC=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-9-6-11(8-15)10(2)14(9)12-4-3-5-13(16)7-12/h3-8,16H,1-2H3",UTQOTDNCBWDUFZ-UHFFFAOYSA-N,DTXCID00341203,-,1,-,-,30,-,-,-,-,-,-
